Source,Target,source.type,target.type,abs.r,r,p.n,p
(o)Flavobacteriales,MEkhaki4,genus,trans,0.506766917293233,-0.506766917293233,neg,0.0225881723805918
(o)Flavobacteriales,MElavenderblush2,genus,trans,0.649624060150376,-0.649624060150376,neg,0.00193533328444014
(o)Flavobacteriales,MElightcoral,genus,trans,0.518796992481203,-0.518796992481203,neg,0.0190883943841925
(o)Flavobacteriales,MElightyellow4,genus,trans,0.46015037593985,-0.46015037593985,neg,0.0412007178019545
(o)Flavobacteriales,MElinen,genus,trans,0.502255639097744,0.502255639097744,pos,0.0240246894652156
(o)Flavobacteriales,MEmediumorchid,genus,trans,0.485714285714286,-0.485714285714286,neg,0.0299207825255925
(o)Flavobacteriales,MEmediumpurple,genus,trans,0.44812030075188,0.44812030075188,pos,0.0475317357506642
(o)Flavobacteriales,MEmistyrose,genus,trans,0.515789473684211,0.515789473684211,pos,0.0199197634597036
(o)Flavobacteriales,MEpeachpuff3,genus,trans,0.511278195488722,-0.511278195488722,neg,0.0212206441332248
(o)Flavobacteriales,MEred1,genus,trans,0.461654135338346,0.461654135338346,pos,0.040457634341481
(o)Flavobacteriales,MErosybrown3,genus,trans,0.457142857142857,0.457142857142857,pos,0.042718510627877
(o)Flavobacteriales,MEseashell3,genus,trans,0.568421052631579,0.568421052631579,pos,0.00892276036950067
(o)Flavobacteriales,MEskyblue1,genus,trans,0.625563909774436,-0.625563909774436,neg,0.00317835461117885
(o)Flavobacteriales,MEwhitesmoke,genus,trans,0.46015037593985,-0.46015037593985,neg,0.0412007178019545
(o)JG30-KF-CM45,MEaliceblue,genus,trans,0.618045112781955,0.618045112781955,pos,0.00368141885685963
(o)JG30-KF-CM45,MEantiquewhite4,genus,trans,0.461654135338346,-0.461654135338346,neg,0.040457634341481
(o)JG30-KF-CM45,MEdeeppink1,genus,trans,0.449624060150376,-0.449624060150376,neg,0.0467019093880629
(o)JG30-KF-CM45,MEgrey60,genus,trans,0.451127819548872,-0.451127819548872,neg,0.0458832588000064
(o)JG30-KF-CM45,MEhoneydew1,genus,trans,0.452631578947368,-0.452631578947368,neg,0.0450756887830484
(o)JG30-KF-CM45,MElightblue3,genus,trans,0.578947368421053,0.578947368421053,pos,0.00747966020966875
(o)JG30-KF-CM45,MElightcyan,genus,trans,0.458646616541353,-0.458646616541353,neg,0.0419543116093354
(o)JG30-KF-CM45,MElightgreen,genus,trans,0.470676691729323,-0.470676691729323,neg,0.0362145516660009
(o)JG30-KF-CM45,MEpaleturquoise,genus,trans,0.590977443609023,-0.590977443609023,neg,0.00607015369927582
(o)Lactobacillales,MEantiquewhite4,genus,trans,0.535338345864662,-0.535338345864662,neg,0.0149971296436326
(o)Lactobacillales,MEchocolate1,genus,trans,0.470676691729323,-0.470676691729323,neg,0.0362145516660009
(o)Lactobacillales,MEsienna1,genus,trans,0.618045112781955,0.618045112781955,pos,0.00368141885685963
(o)RB41,MEaliceblue,genus,trans,0.581954887218045,0.581954887218045,pos,0.00710443754510044
(o)RB41,MEantiquewhite4,genus,trans,0.604511278195489,-0.604511278195489,neg,0.0047531008240938
(o)RB41,MEbrown4,genus,trans,0.44812030075188,-0.44812030075188,neg,0.0475317357506642
(o)RB41,MEchocolate3,genus,trans,0.457142857142857,-0.457142857142857,neg,0.042718510627877
(o)RB41,MEdarkturquoise,genus,trans,0.449624060150376,0.449624060150376,pos,0.0467019093880629
(o)RB41,MEnavajowhite2,genus,trans,0.475187969924812,-0.475187969924812,neg,0.0342272511450713
(o)RB41,MEpaleturquoise,genus,trans,0.484210526315789,-0.484210526315789,neg,0.0305084935506666
(o)RB41,MEtomato4,genus,trans,0.445112781954887,0.445112781954887,pos,0.0492252966921177
(o)Rhizobiales,MEchocolate3,genus,trans,0.574436090225564,-0.574436090225564,neg,0.00807276065605409
(o)Rhizobiales,MEcornflowerblue,genus,trans,0.497744360902256,0.497744360902256,pos,0.0255325669630838
(o)Rhizobiales,MEcyan1,genus,trans,0.457142857142857,0.457142857142857,pos,0.042718510627877
(o)Rhizobiales,MEdarkgoldenrod1,genus,trans,0.479699248120301,0.479699248120301,pos,0.0323260692002141
(o)Rhizobiales,MEdarkgoldenrod4,genus,trans,0.458646616541353,0.458646616541353,pos,0.0419543116093354
(o)Rhizobiales,MEdarkviolet,genus,trans,0.44812030075188,-0.44812030075188,neg,0.0475317357506642
(o)Rhizobiales,MEdodgerblue3,genus,trans,0.464661654135338,0.464661654135338,pos,0.0390026194861654
(o)Rhizobiales,MEfirebrick2,genus,trans,0.473684210526316,0.473684210526316,pos,0.0348799913794966
(o)Rhizobiales,MEfirebrick4,genus,trans,0.500751879699248,-0.500751879699248,neg,0.0245192684094765
(o)Rhizobiales,MEgoldenrod4,genus,trans,0.523308270676692,-0.523308270676692,neg,0.0178934779804182
(o)Rhizobiales,MEgreen4,genus,trans,0.557894736842105,-0.557894736842105,neg,0.0105850284475469
(o)Rhizobiales,MEhoneydew1,genus,trans,0.589473684210526,-0.589473684210526,neg,0.0062333691030769
(o)Rhizobiales,MEhotpink4,genus,trans,0.497744360902256,-0.497744360902256,neg,0.0255325669630838
(o)Rhizobiales,MEkhaki1,genus,trans,0.511278195488722,0.511278195488722,pos,0.0212206441332248
(o)Rhizobiales,MElavenderblush2,genus,trans,0.514285714285714,-0.514285714285714,neg,0.0203461282869807
(o)Rhizobiales,MElightcoral,genus,trans,0.502255639097744,-0.502255639097744,neg,0.0240246894652156
(o)Rhizobiales,MElightyellow4,genus,trans,0.560902255639098,-0.560902255639098,neg,0.0100863724248034
(o)Rhizobiales,MElinen,genus,trans,0.458646616541353,0.458646616541353,pos,0.0419543116093354
(o)Rhizobiales,MEmistyrose,genus,trans,0.452631578947368,0.452631578947368,pos,0.0450756887830484
(o)Rhizobiales,MEolivedrab4,genus,trans,0.452631578947368,0.452631578947368,pos,0.0450756887830484
(o)Rhizobiales,MEorange1,genus,trans,0.517293233082707,0.517293233082707,pos,0.019500547061355
(o)Rhizobiales,MEpeachpuff3,genus,trans,0.505263157894737,-0.505263157894737,neg,0.0230592294741742
(o)Rhizobiales,MEpowderblue,genus,trans,0.52781954887218,0.52781954887218,pos,0.0167591268829289
(o)Rhizobiales,MErosybrown3,genus,trans,0.449624060150376,0.449624060150376,pos,0.0467019093880629
(o)Rhizobiales,MEroyalblue3,genus,trans,0.458646616541353,-0.458646616541353,neg,0.0419543116093354
(o)Rhizobiales,MEsalmon2,genus,trans,0.464661654135338,0.464661654135338,pos,0.0390026194861654
(o)Rhizobiales,MEseashell2,genus,trans,0.515789473684211,0.515789473684211,pos,0.0199197634597036
(o)Rhizobiales,MEsienna1,genus,trans,0.475187969924812,0.475187969924812,pos,0.0342272511450713
(o)Rhizobiales,MEskyblue1,genus,trans,0.494736842105263,-0.494736842105263,neg,0.0265786474054572
(o)Rhizobiales,MEsteelblue4,genus,trans,0.455639097744361,0.455639097744361,pos,0.043493409805466
(o)Rhizobiales,MEwheat3,genus,trans,0.46015037593985,0.46015037593985,pos,0.0412007178019545
(o)Rhizobiales,MEwhitesmoke,genus,trans,0.505263157894737,-0.505263157894737,neg,0.0230592294741742
(o)Rhodospirillales,MEaliceblue,genus,trans,0.66015037593985,0.66015037593985,pos,0.00153704863211831
(o)Rhodospirillales,MEantiquewhite4,genus,trans,0.485714285714286,-0.485714285714286,neg,0.0299207825255925
(o)Rhodospirillales,MEbrown4,genus,trans,0.482706766917293,-0.482706766917293,neg,0.0311052168695434
(o)Rhodospirillales,MEchocolate3,genus,trans,0.494736842105263,-0.494736842105263,neg,0.0265786474054572
(o)Rhodospirillales,MEdarkolivegreen,genus,trans,0.481203007518797,-0.481203007518797,neg,0.0317110446244624
(o)Rhodospirillales,MEdarkturquoise,genus,trans,0.566917293233083,0.566917293233083,pos,0.00914627004759854
(o)Rhodospirillales,MEdarkviolet,genus,trans,0.476691729323308,-0.476691729323308,neg,0.0335840795109333
(o)Rhodospirillales,MEhoneydew1,genus,trans,0.479699248120301,-0.479699248120301,neg,0.0323260692002141
(o)Rhodospirillales,MElavenderblush2,genus,trans,0.479699248120301,-0.479699248120301,neg,0.0323260692002141
(o)Rhodospirillales,MElightblue3,genus,trans,0.607518796992481,0.607518796992481,pos,0.00449510100174883
(o)Rhodospirillales,MElightcyan,genus,trans,0.482706766917293,-0.482706766917293,neg,0.0311052168695434
(o)Rhodospirillales,MEmediumorchid2,genus,trans,0.451127819548872,0.451127819548872,pos,0.0458832588000064
(o)Rhodospirillales,MEnavajowhite2,genus,trans,0.491729323308271,-0.491729323308271,neg,0.0276582275130461
(o)Rhodospirillales,MEpaleturquoise,genus,trans,0.610526315789474,-0.610526315789474,neg,0.00424878265194704
(o)Rhodospirillales,MEskyblue2,genus,trans,0.476691729323308,-0.476691729323308,neg,0.0335840795109333
(o)Rhodospirillales,MEtomato4,genus,trans,0.503759398496241,0.503759398496241,pos,0.0235380392211682
(o)SC-I-84,MEaliceblue,genus,trans,0.607518796992481,0.607518796992481,pos,0.00449510100174883
(o)SC-I-84,MEantiquewhite4,genus,trans,0.523308270676692,-0.523308270676692,neg,0.0178934779804182
(o)SC-I-84,MEbrown4,genus,trans,0.481203007518797,-0.481203007518797,neg,0.0317110446244624
(o)SC-I-84,MEchocolate3,genus,trans,0.514285714285714,-0.514285714285714,neg,0.0203461282869807
(o)SC-I-84,MEdarkmagenta,genus,trans,0.446616541353383,-0.446616541353383,neg,0.0483728331092669
(o)SC-I-84,MEdarkolivegreen,genus,trans,0.466165413533835,-0.466165413533835,neg,0.038290498876305
(o)SC-I-84,MEdarkturquoise,genus,trans,0.526315789473684,0.526315789473684,pos,0.0171306519857882
(o)SC-I-84,MEdarkviolet,genus,trans,0.467669172932331,-0.467669172932331,neg,0.0375885102041488
(o)SC-I-84,MEhoneydew1,genus,trans,0.467669172932331,-0.467669172932331,neg,0.0375885102041488
(o)SC-I-84,MElavenderblush2,genus,trans,0.485714285714286,-0.485714285714286,neg,0.0299207825255925
(o)SC-I-84,MElightblue3,genus,trans,0.541353383458647,0.541353383458647,pos,0.0136974953970477
(o)SC-I-84,MElightcyan,genus,trans,0.457142857142857,-0.457142857142857,neg,0.042718510627877
(o)SC-I-84,MEnavajowhite2,genus,trans,0.476691729323308,-0.476691729323308,neg,0.0335840795109333
(o)SC-I-84,MEpaleturquoise,genus,trans,0.557894736842105,-0.557894736842105,neg,0.0105850284475469
(o)SC-I-84,MEtomato4,genus,trans,0.47218045112782,0.47218045112782,pos,0.035542393671932
(o)Solirubrobacterales,LesionType,genus,CT,0.541943730952575,0.541943730952575,pos,0.0135749977300863
(o)Solirubrobacterales,MEaliceblue,genus,trans,0.666165413533835,0.666165413533835,pos,0.0013421308384467
(o)Solirubrobacterales,MEantiquewhite4,genus,trans,0.476691729323308,-0.476691729323308,neg,0.0335840795109333
(o)Solirubrobacterales,MEbrown4,genus,trans,0.58796992481203,-0.58796992481203,neg,0.0064001708761954
(o)Solirubrobacterales,MEdarkolivegreen,genus,trans,0.470676691729323,-0.470676691729323,neg,0.0362145516660009
(o)Solirubrobacterales,MEdarkseagreen3,genus,trans,0.505263157894737,-0.505263157894737,neg,0.0230592294741742
(o)Solirubrobacterales,MEgoldenrod2,genus,trans,0.496240601503759,0.496240601503759,pos,0.0260514647072489
(o)Solirubrobacterales,MEgreen4,genus,trans,0.470676691729323,-0.470676691729323,neg,0.0362145516660009
(o)Solirubrobacterales,MEgrey60,genus,trans,0.491729323308271,-0.491729323308271,neg,0.0276582275130461
(o)Solirubrobacterales,MEindianred2,genus,trans,0.56390977443609,0.56390977443609,pos,0.00960697153757662
(o)Solirubrobacterales,MElightpink4,genus,trans,0.47218045112782,-0.47218045112782,neg,0.035542393671932
(o)Solirubrobacterales,MEmediumpurple1,genus,trans,0.458646616541353,-0.458646616541353,neg,0.0419543116093354
(o)Solirubrobacterales,MEmediumpurple2,genus,trans,0.457142857142857,0.457142857142857,pos,0.042718510627877
(o)Solirubrobacterales,MEnavajowhite1,genus,trans,0.446616541353383,-0.446616541353383,neg,0.0483728331092669
(o)Solirubrobacterales,MEnavajowhite2,genus,trans,0.550375939849624,-0.550375939849624,neg,0.0119196370019133
(o)Solirubrobacterales,MEpaleturquoise,genus,trans,0.497744360902256,-0.497744360902256,neg,0.0255325669630838
(o)Solirubrobacterales,MEpaleturquoise1,genus,trans,0.44812030075188,-0.44812030075188,neg,0.0475317357506642
(o)Solirubrobacterales,MEroyalblue1,genus,trans,0.478195488721805,0.478195488721805,pos,0.0329503832149577
(o)Solirubrobacterales,MEskyblue2,genus,trans,0.457142857142857,-0.457142857142857,neg,0.042718510627877
(o)Solirubrobacterales,MEtomato4,genus,trans,0.547368421052632,0.547368421052632,pos,0.0124901903696035
(o)Sphingomonadales,MEaliceblue,genus,trans,0.562406015037594,0.562406015037594,pos,0.00984430003305579
(o)Sphingomonadales,MEantiquewhite4,genus,trans,0.526315789473684,-0.526315789473684,neg,0.0171306519857882
(o)Sphingomonadales,MEbrown4,genus,trans,0.503759398496241,-0.503759398496241,neg,0.0235380392211682
(o)Sphingomonadales,MEchocolate3,genus,trans,0.517293233082707,-0.517293233082707,neg,0.019500547061355
(o)Sphingomonadales,MEdarkmagenta,genus,trans,0.470676691729323,-0.470676691729323,neg,0.0362145516660009
(o)Sphingomonadales,MEdarkolivegreen,genus,trans,0.494736842105263,-0.494736842105263,neg,0.0265786474054572
(o)Sphingomonadales,MEdarkturquoise,genus,trans,0.479699248120301,0.479699248120301,pos,0.0323260692002141
(o)Sphingomonadales,MEgreen4,genus,trans,0.454135338345865,-0.454135338345865,neg,0.0442791041628947
(o)Sphingomonadales,MElavenderblush2,genus,trans,0.458646616541353,-0.458646616541353,neg,0.0419543116093354
(o)Sphingomonadales,MElightpink2,genus,trans,0.467669172932331,0.467669172932331,pos,0.0375885102041488
(o)Sphingomonadales,MEnavajowhite2,genus,trans,0.502255639097744,-0.502255639097744,neg,0.0240246894652156
(o)Sphingomonadales,MEpaleturquoise,genus,trans,0.521804511278195,-0.521804511278195,neg,0.0182849434820976
(o)Sphingomonadales,MEtomato4,genus,trans,0.446616541353383,0.446616541353383,pos,0.0483728331092669
(p)Cyanobacteria,MEbisque4,genus,trans,0.490225563909774,0.490225563909774,pos,0.028210805618894
(p)Cyanobacteria,MEblue3,genus,trans,0.515789473684211,0.515789473684211,pos,0.0199197634597036
(p)Cyanobacteria,MEbrown4,genus,trans,0.639097744360902,-0.639097744360902,neg,0.00241657939683312
(p)Cyanobacteria,MEchocolate3,genus,trans,0.583458646616541,-0.583458646616541,neg,0.00692269088157829
(p)Cyanobacteria,MEcoral2,genus,trans,0.457142857142857,0.457142857142857,pos,0.042718510627877
(p)Cyanobacteria,MEcornsilk,genus,trans,0.451127819548872,0.451127819548872,pos,0.0458832588000064
(p)Cyanobacteria,MEdarkgoldenrod1,genus,trans,0.548872180451128,0.548872180451128,pos,0.0122022179622914
(p)Cyanobacteria,MEdarkgoldenrod4,genus,trans,0.559398496240601,0.559398496240601,pos,0.0103332584610107
(p)Cyanobacteria,MEdarkviolet,genus,trans,0.571428571428571,-0.571428571428571,neg,0.00848908569476669
(p)Cyanobacteria,MEdodgerblue1,genus,trans,0.454135338345865,0.454135338345865,pos,0.0442791041628947
(p)Cyanobacteria,MEdodgerblue3,genus,trans,0.482706766917293,0.482706766917293,pos,0.0311052168695434
(p)Cyanobacteria,MEfirebrick2,genus,trans,0.721804511278195,0.721804511278195,pos,0.00032706593893473
(p)Cyanobacteria,MEfirebrick4,genus,trans,0.577443609022556,-0.577443609022556,neg,0.00767326137490902
(p)Cyanobacteria,MEgreen1,genus,trans,0.53984962406015,0.53984962406015,pos,0.0140135553045835
(p)Cyanobacteria,MEgreen4,genus,trans,0.642105263157895,-0.642105263157895,neg,0.00226987956731868
(p)Cyanobacteria,MEgrey,genus,trans,0.503759398496241,-0.503759398496241,neg,0.0235380392211682
(p)Cyanobacteria,MEhoneydew1,genus,trans,0.55187969924812,-0.55187969924812,neg,0.0116423733670858
(p)Cyanobacteria,MEindianred3,genus,trans,0.536842105263158,0.536842105263158,pos,0.0146632944255229
(p)Cyanobacteria,MElavenderblush2,genus,trans,0.499248120300752,-0.499248120300752,neg,0.025021864609018
(p)Cyanobacteria,MElavenderblush3,genus,trans,0.500751879699248,-0.500751879699248,neg,0.0245192684094765
(p)Cyanobacteria,MElightgreen,genus,trans,0.493233082706767,-0.493233082706767,neg,0.0271142049419442
(p)Cyanobacteria,MElightpink,genus,trans,0.530827067669173,0.530827067669173,pos,0.0160354443767762
(p)Cyanobacteria,MElightpink3,genus,trans,0.505263157894737,0.505263157894737,pos,0.0230592294741742
(p)Cyanobacteria,MElightyellow4,genus,trans,0.466165413533835,-0.466165413533835,neg,0.038290498876305
(p)Cyanobacteria,MEmistyrose4,genus,trans,0.461654135338346,-0.461654135338346,neg,0.040457634341481
(p)Cyanobacteria,MEolivedrab4,genus,trans,0.500751879699248,0.500751879699248,pos,0.0245192684094765
(p)Cyanobacteria,MEpalegreen4,genus,trans,0.458646616541353,0.458646616541353,pos,0.0419543116093354
(p)Cyanobacteria,MErosybrown3,genus,trans,0.532330827067669,0.532330827067669,pos,0.0156831251356959
(p)Cyanobacteria,MEseashell3,genus,trans,0.446616541353383,0.446616541353383,pos,0.0483728331092669
(p)Cyanobacteria,MEskyblue1,genus,trans,0.449624060150376,-0.449624060150376,neg,0.0467019093880629
(p)Cyanobacteria,MEsteelblue4,genus,trans,0.451127819548872,0.451127819548872,pos,0.0458832588000064
(p)Cyanobacteria,MEtomato2,genus,trans,0.44812030075188,0.44812030075188,pos,0.0475317357506642
(p)Cyanobacteria,MEwheat3,genus,trans,0.478195488721805,0.478195488721805,pos,0.0329503832149577
(p)OD1,LesionType,genus,CT,0.585299229428781,0.585299229428781,pos,0.0067054382277786
(p)OD1,MEaliceblue,genus,trans,0.583458646616541,0.583458646616541,pos,0.00692269088157829
(p)OD1,MEantiquewhite4,genus,trans,0.53984962406015,-0.53984962406015,neg,0.0140135553045835
(p)OD1,MEbrown4,genus,trans,0.590977443609023,-0.590977443609023,neg,0.00607015369927582
(p)OD1,MEdarkolivegreen,genus,trans,0.457142857142857,-0.457142857142857,neg,0.042718510627877
(p)OD1,MEgoldenrod2,genus,trans,0.461654135338346,0.461654135338346,pos,0.040457634341481
(p)OD1,MEgreen4,genus,trans,0.52781954887218,-0.52781954887218,neg,0.0167591268829289
(p)OD1,MEindianred2,genus,trans,0.544360902255639,0.544360902255639,pos,0.0130826086615195
(p)OD1,MEnavajowhite2,genus,trans,0.53984962406015,-0.53984962406015,neg,0.0140135553045835
(p)OD1,MEtomato4,genus,trans,0.481203007518797,0.481203007518797,pos,0.0317110446244624
(p)Proteobacteria,MEaliceblue,genus,trans,0.618045112781955,0.618045112781955,pos,0.00368141885685963
(p)Proteobacteria,MElightblue3,genus,trans,0.506766917293233,0.506766917293233,pos,0.0225881723805918
(p)Proteobacteria,MEpaleturquoise,genus,trans,0.473684210526316,-0.473684210526316,neg,0.0348799913794966
(p)Proteobacteria,MEskyblue2,genus,trans,0.502255639097744,-0.502255639097744,neg,0.0240246894652156
(p)WPS-2,MElightpink4,genus,trans,0.455639097744361,-0.455639097744361,neg,0.043493409805466
InnerMiddleOuterBelt,MElightgreen,CT,trans,0.449721975678029,0.449721975678029,pos,0.0466482647879856
LesionType,MEantiquewhite4,CT,trans,0.563621480190678,-0.563621480190678,neg,0.00965210680997633
LesionType,MEcoral1,CT,trans,0.476910483238266,-0.476910483238266,neg,0.0334913081268428
LesionType,MEdarkseagreen1,CT,trans,0.476910483238266,0.476910483238266,pos,0.0334913081268428
